Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Source Stockpile,6864689.604163873,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,2.496657493353053,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.1864740223099961,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Relationship Incidence,4286656.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,9268467.100505767,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,2.162167223240159,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.2907200833369504,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Total Resource Shared,0.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Relationship Incidence,4132384.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Total Source Stockpile,2107407.2090723617,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Mean Source Stockpile,0.5099737122862642,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Relationship Frequency,0.2802573896436477,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1023
Total Resource Shared,11188.156618246952,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,15533006.172093004,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0007587454303824159,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.0533993986065677,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.0007197643301191634,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Resource Shared,0.5603973555668141,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Incidence,4295520.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,2191996.95896195,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,1.3046088845280993e-07,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,0.5102983943648151,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,2.5565601722515243e-07,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.29130859375,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Resource Shared,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Incidence,2085184.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,3427832.661014298,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.6438993685997485,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.14141059027777778,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Resource Shared,119.30702300449357,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Incidence,4170368.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,4600578.21147924,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,2.8608272220699366e-05,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.1031588127185035,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,2.5932377106881378e-05,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.28282118055555555,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Resource Shared,0.022237500000000132,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Incidence,2484800.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,2838562.283997692,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,8.949412427559615e-09,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,1.1423705263995863,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,7.83407147736486e-09,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.1685112847222222,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Resource Shared,119.30702300449357,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Incidence,2085184.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Source Stockpile,1172745.5504640276,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Rate,5.721654444139873e-05,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Mean Source Stockpile,0.5624182568368199,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Resource Transfer Ratio,0.00010172273663320391,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Relationship Frequency,0.14141059027777778,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1024
Total Resource Shared,0.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,25030827.838142242,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.697511653519846,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Resource Shared,0.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Incidence,3681856.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,1764695.5601235002,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,0.47929510554554555,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.24969184027777777,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Incidence,4699568.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,10264663.069946354,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,2.18417162384848,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.31870985243055555,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Resource Shared,0.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Incidence,2862416.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,5324403.944677005,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,1.8601083646391736,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.19412000868055557,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Resource Shared,0.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Incidence,5724832.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,12695866.446751349,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,2.217683671197923,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.38824001736111113,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Resource Shared,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Incidence,2862416.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Source Stockpile,7371462.50207706,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Mean Source Stockpile,2.5752589777576214,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Relationship Frequency,0.19412000868055557,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1025
Total Resource Shared,219060.01069102593,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Incidence,14745536.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,10822809.971853144,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,0.014856022235544773,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.7339719608600965,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,0.019839031888378753,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Resource Shared,84856.08271357695,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Incidence,4799008.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,4259983.451368271,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,0.017682004846330108,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.8876800062363454,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,0.01953031453703819,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.32545497159275866,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Resource Shared,44352.659402038444,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Incidence,2798400.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,2327417.454734442,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,0.015849292239150388,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.8316957742761728,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,0.018700235380184164,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.18977946952894761,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Resource Shared,133637.40505022302,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Incidence,5596800.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,4956883.145854856,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Rate,0.02387746659702384,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Mean Source Stockpile,0.8856637982159191,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Resource Transfer Ratio,0.02625220814135849,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Frequency,0.37955893905789523,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Resource Shared,89284.74564818459,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Relationship Incidence,2798400.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
Total Source Stockpile,2629465.6911202376,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1026
